id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
348748620,9166.51000000,0.15788800,1447.28193088,2020-06-30 16:34:51,True,True
348748621,9166.51000000,0.07638700,700.20219937,2020-06-30 16:34:53,True,True
348748622,9166.52000000,0.00703700,64.50480124,2020-06-30 16:34:54,False,True
348748623,9166.52000000,0.00336600,30.85450632,2020-06-30 16:34:55,False,True
348748624,9166.51000000,0.13263800,1215.82755338,2020-06-30 16:34:56,True,True
348748625,9166.51000000,0.00420000,38.49934200,2020-06-30 16:34:56,True,True
348748626,9166.46000000,0.09464200,867.53210732,2020-06-30 16:34:56,False,True
348748627,9166.47000000,0.07486200,686.22027714,2020-06-30 16:34:56,False,True
348748628,9166.36000000,0.01441000,132.08724760,2020-06-30 16:34:58,False,True
348748629,9166.46000000,0.04849600,444.53664416,2020-06-30 16:34:59,False,True
348748630,9166.47000000,0.20366400,1866.87994608,2020-06-30 16:34:59,False,True
348748631,9166.51000000,0.03969200,363.83711492,2020-06-30 16:34:59,False,True
348748632,9166.51000000,0.00827400,75.84370374,2020-06-30 16:35:02,False,True
348748633,9166.51000000,0.14039900,1286.96883749,2020-06-30 16:35:02,False,True
348748634,9166.50000000,0.00894300,81.97600950,2020-06-30 16:35:02,True,True
348748635,9166.50000000,0.00156300,14.32723950,2020-06-30 16:35:02,True,True
348748636,9166.50000000,0.01060100,97.17406650,2020-06-30 16:35:02,True,True
348748637,9166.50000000,0.01060100,97.17406650,2020-06-30 16:35:02,True,True
348748638,9166.50000000,0.00675700,61.93804050,2020-06-30 16:35:02,True,True
348748639,9166.50000000,0.00136300,12.49393950,2020-06-30 16:35:02,True,True
348748640,9166.50000000,0.02782100,255.02119650,2020-06-30 16:35:02,True,True
348748641,9166.22000000,0.00209700,19.22156334,2020-06-30 16:35:03,True,True
348748642,9166.29000000,0.00921000,84.42153090,2020-06-30 16:35:03,False,True
348748643,9166.29000000,0.00347900,31.88952291,2020-06-30 16:35:03,False,True
348748644,9166.51000000,0.01531400,140.37593414,2020-06-30 16:35:03,False,True
348748645,9166.91000000,0.00633700,58.09070867,2020-06-30 16:35:03,False,True
348748646,9166.94000000,0.00825600,75.68225664,2020-06-30 16:35:03,False,True
348748647,9167.06000000,0.00738300,67.68040398,2020-06-30 16:35:03,False,True
348748648,9166.26000000,0.01300200,119.17971252,2020-06-30 16:35:05,True,True
348748649,9166.27000000,0.01060100,97.17162827,2020-06-30 16:35:05,False,True
348748650,9166.27000000,0.01060100,97.17162827,2020-06-30 16:35:05,False,True
348748651,9166.27000000,0.01060100,97.17162827,2020-06-30 16:35:05,False,True
348748652,9166.27000000,0.00238800,21.88905276,2020-06-30 16:35:05,False,True
348748653,9166.27000000,0.09911400,908.50568478,2020-06-30 16:35:05,False,True
348748654,9166.52000000,0.04723700,432.99890524,2020-06-30 16:35:05,False,True
348748655,9166.71000000,0.03079300,282.27050103,2020-06-30 16:35:05,False,True
348748656,9166.72000000,0.01682100,154.19339712,2020-06-30 16:35:05,False,True
348748657,9166.72000000,0.00859200,78.76045824,2020-06-30 16:35:05,False,True
348748658,9167.18000000,0.14475200,1326.96763936,2020-06-30 16:35:05,False,True
348748659,9167.14000000,0.01320100,121.01541514,2020-06-30 16:35:05,True,True
348748660,9166.26000000,0.10628600,974.24511036,2020-06-30 16:35:05,True,True
348748661,9166.83000000,0.11975000,1097.72789250,2020-06-30 16:35:05,False,True
348748662,9166.81000000,0.16367600,1500.38679356,2020-06-30 16:35:06,False,True
348748663,9166.82000000,0.01060100,97.17745882,2020-06-30 16:35:06,False,True
348748664,9166.82000000,0.08055200,738.40568464,2020-06-30 16:35:06,False,True
348748665,9166.63000000,0.02381600,218.31246008,2020-06-30 16:35:06,False,True
348748666,9166.62000000,0.00247600,22.69655112,2020-06-30 16:35:06,True,True
348748667,9166.62000000,0.00659800,60.48135876,2020-06-30 16:35:06,True,True
348748668,9166.52000000,0.01029400,94.36015688,2020-06-30 16:35:06,True,True
348748669,9166.27000000,0.00492200,45.11638094,2020-06-30 16:35:06,True,True
348748670,9166.13000000,0.00001600,0.14665808,2020-06-30 16:35:06,True,True
348748671,9165.72000000,0.00608200,55.74590904,2020-06-30 16:35:06,True,True
348748672,9165.41000000,0.00961200,88.09792092,2020-06-30 16:35:06,True,True
348748673,9166.49000000,0.02836200,259.97998938,2020-06-30 16:35:08,False,True
348748674,9166.14000000,0.00242700,22.24622178,2020-06-30 16:35:10,True,True
348748675,9166.33000000,0.00127200,11.65957176,2020-06-30 16:35:10,False,True
348748676,9166.52000000,0.02054600,188.33531992,2020-06-30 16:35:12,True,True
348748677,9165.37000000,0.00400000,36.66148000,2020-06-30 16:35:12,False,True
348748678,9165.41000000,0.00400000,36.66164000,2020-06-30 16:35:13,False,True
348748679,9165.41000000,0.06427600,589.11589316,2020-06-30 16:35:14,False,True
348748680,9165.41000000,0.04154600,380.78612386,2020-06-30 16:35:15,False,True
348748681,9165.41000000,0.00400000,36.66164000,2020-06-30 16:35:15,False,True
348748682,9165.41000000,0.13834300,1267.97031563,2020-06-30 16:35:15,False,True
348748683,9165.73000000,0.04599200,421.55025416,2020-06-30 16:35:15,True,True
348748684,9165.92000000,0.00405200,37.14030784,2020-06-30 16:35:16,True,True
348748685,9165.96000000,0.00903700,82.83278052,2020-06-30 16:35:16,True,True
348748686,9165.96000000,0.00051100,4.68380556,2020-06-30 16:35:16,True,True
348748687,9165.95000000,0.00220900,20.24758355,2020-06-30 16:35:16,True,True
348748688,9166.00000000,0.00903700,82.83314200,2020-06-30 16:35:16,True,True
348748689,9167.30000000,0.00174200,15.96943660,2020-06-30 16:35:17,False,True
348748690,9167.36000000,0.00218100,19.99401216,2020-06-30 16:35:17,False,True
348748691,9167.71000000,0.02907700,266.56950367,2020-06-30 16:35:17,False,True
348748692,9166.08000000,0.07318800,670.84706304,2020-06-30 16:35:18,True,True
348748693,9166.07000000,0.00471100,43.18135577,2020-06-30 16:35:18,True,True
348748694,9165.93000000,0.00219200,20.09171856,2020-06-30 16:35:21,True,True
348748695,9165.99000000,0.00214000,19.61521860,2020-06-30 16:35:21,True,True
348748696,9165.99000000,0.32493300,2978.33262867,2020-06-30 16:35:22,True,True
348748697,9166.00000000,0.00759300,69.59743800,2020-06-30 16:35:24,False,True
348748698,9166.00000000,0.06627700,607.49498200,2020-06-30 16:35:24,False,True
348748699,9166.00000000,0.01461900,133.99775400,2020-06-30 16:35:24,False,True
348748700,9166.00000000,0.05035400,461.54476400,2020-06-30 16:35:24,False,True
348748701,9166.00000000,0.03481900,319.15095400,2020-06-30 16:35:25,False,True
348748702,9166.00000000,0.00822200,75.36285200,2020-06-30 16:35:25,False,True
348748703,9166.00000000,0.01360800,124.73092800,2020-06-30 16:35:25,False,True
348748704,9166.00000000,0.00068500,6.27871000,2020-06-30 16:35:26,False,True
348748705,9166.21000000,0.01060100,97.17099221,2020-06-30 16:35:26,True,True
348748706,9166.20000000,0.00492200,45.11603640,2020-06-30 16:35:26,True,True
348748707,9166.19000000,0.00697100,63.89751049,2020-06-30 16:35:26,True,True
348748708,9166.03000000,0.35347500,3239.96245425,2020-06-30 16:35:26,True,True
348748709,9166.00000000,0.00075800,6.94782800,2020-06-30 16:35:26,True,True
348748710,9165.99000000,0.27000000,2474.81730000,2020-06-30 16:35:26,True,True
348748711,9165.99000000,1.05005500,9624.79362945,2020-06-30 16:35:26,True,True
348748712,9166.20000000,0.55500000,5087.24100000,2020-06-30 16:35:26,True,True
348748713,9166.00000000,0.00822200,75.36285200,2020-06-30 16:35:26,False,True
348748714,9166.00000000,1.80587300,16552.63191800,2020-06-30 16:35:26,False,True
348748715,9165.99000000,0.01060100,97.16865999,2020-06-30 16:35:27,True,True
348748716,9165.99000000,0.01139900,104.48312001,2020-06-30 16:35:27,True,True
348748717,9165.80000000,0.00673600,61.74082880,2020-06-30 16:35:27,True,True
348748718,9166.00000000,0.01118400,102.51254400,2020-06-30 16:35:27,False,True
348748719,9165.99000000,0.00416600,38.18551434,2020-06-30 16:35:28,True,True
348748720,9165.78000000,0.10828900,992.55315042,2020-06-30 16:35:28,True,True
348748721,9165.87000000,0.00225900,20.70570033,2020-06-30 16:35:32,False,True
348748722,9165.87000000,0.00109500,10.03662765,2020-06-30 16:35:32,False,True
348748723,9165.87000000,0.00093000,8.52425910,2020-06-30 16:35:32,False,True
348748724,9166.00000000,0.04221900,386.97935400,2020-06-30 16:35:32,False,True
348748725,9166.59000000,0.01901800,174.33020862,2020-06-30 16:35:32,False,True
348748726,9167.23000000,0.10861200,995.67118476,2020-06-30 16:35:32,False,True
348748727,9167.53000000,0.00218100,19.99438293,2020-06-30 16:35:32,False,True
348748728,9167.76000000,0.03604000,330.40607040,2020-06-30 16:35:32,False,True
348748729,9167.71000000,0.00838100,76.83457751,2020-06-30 16:35:32,False,True
348748730,9167.93000000,0.00347100,31.82188503,2020-06-30 16:35:32,False,True
348748731,9167.97000000,0.10911200,1000.33554264,2020-06-30 16:35:32,False,True
348748732,9167.97000000,0.12912200,1183.78662234,2020-06-30 16:35:32,False,True
348748733,9168.10000000,0.05000000,458.40500000,2020-06-30 16:35:32,False,True
348748734,9168.19000000,0.09283000,851.08307770,2020-06-30 16:35:32,False,True
348748735,9168.20000000,0.12708400,1165.13152880,2020-06-30 16:35:32,False,True
348748736,9167.70000000,0.01060100,97.18678770,2020-06-30 16:35:32,False,True
348748737,9167.70000000,0.01060100,97.18678770,2020-06-30 16:35:32,False,True
348748738,9168.19000000,0.01024100,93.89143379,2020-06-30 16:35:32,False,True
348748739,9168.20000000,0.03291600,301.78047120,2020-06-30 16:35:32,False,True
348748740,9168.21000000,0.01108000,101.58376680,2020-06-30 16:35:32,False,True
348748741,9168.24000000,0.01747600,160.22416224,2020-06-30 16:35:32,False,True
348748742,9168.44000000,0.20000000,1833.68800000,2020-06-30 16:35:32,False,True
348748743,9168.50000000,0.05488800,503.24062800,2020-06-30 16:35:32,False,True
348748744,9168.50000000,0.14511200,1330.45937200,2020-06-30 16:35:32,False,True
348748745,9168.68000000,0.09407900,862.58024572,2020-06-30 16:35:32,False,True
348748746,9168.77000000,0.20000000,1833.75400000,2020-06-30 16:35:32,False,True
348748747,9168.78000000,0.16000000,1467.00480000,2020-06-30 16:35:32,False,True
348748748,9168.84000000,0.05980900,548.37915156,2020-06-30 16:35:32,False,True
348748749,9168.44000000,0.12912200,1183.84730968,2020-06-30 16:35:32,False,True
348748750,9168.95000000,0.01000000,91.68950000,2020-06-30 16:35:32,False,True
348748751,9168.95000000,0.01000000,91.68950000,2020-06-30 16:35:32,False,True
348748752,9168.95000000,0.00541400,49.64069530,2020-06-30 16:35:32,False,True
348748753,9169.04000000,0.01458600,133.73961744,2020-06-30 16:35:32,False,True
348748754,9167.15000000,0.01413200,129.55016380,2020-06-30 16:35:32,False,True
348748755,9168.00000000,0.10910900,1000.31131200,2020-06-30 16:35:32,False,True
348748756,9169.03000000,0.11500000,1054.43845000,2020-06-30 16:35:32,False,True
348748757,9169.54000000,0.14000000,1283.73560000,2020-06-30 16:35:32,False,True
348748758,9170.00000000,0.14500000,1329.65000000,2020-06-30 16:35:32,False,True
348748759,9169.99000000,0.00317600,29.12388824,2020-06-30 16:35:32,True,True
348748760,9169.99000000,0.00487900,44.74038121,2020-06-30 16:35:33,True,True
348748761,9169.99000000,0.00650100,59.61410499,2020-06-30 16:35:33,True,True
348748762,9169.99000000,0.01060100,97.21106399,2020-06-30 16:35:34,True,True
348748763,9169.99000000,0.00229500,21.04512705,2020-06-30 16:35:34,True,True
